단지고유번호,필지고유번호,시도,자치구,법정동,지번,주소,대표단지명,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류코드,단지종류명,동수,세대수,사용승인일,원천데이터
11680100050522,1168010400100360000,서울특별시,강남구,청담동,36,서울특별시 강남구 청담동 36,청담 영풍 마드레빌 아파트,영풍마드레빌,청담 영풍 마드레빌 아파트,청담 영풍 마드레빌 아파트,1,아파트,1,49,2003-10-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001248,1168010400101210000,서울특별시,강남구,청담동,121,서울특별시 강남구 청담동 121,청담 현대빌라트,청담동현대빌라트,청담 현대빌라트,청담 현대빌라트,1,아파트,1,16,1998-11-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120011813,1168010400100050025,서울특별시,강남구,청담동,5-25,서울특별시 강남구 청담동 5-25,청담 휴먼스타빌,휴먼스타빌,청담 휴먼스타빌,청담 휴먼스타빌,1,아파트,1,191,2005-10-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120040510,1168010400100140000,서울특별시,강남구,청담동,14,서울특별시 강남구 청담동 14,청담2차 e-편한세상,"청담2차이-편한세상(201동,202동,203동)",청담2차 e-편한세상,청담2차 e-편한세상,1,아파트,3,142,2006-04-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120027662,1168010400100150000,서울특별시,강남구,청담동,15,서울특별시 강남구 청담동 15,청담2차 이-편한세상,청담2차이-편한세상(204동),청담2차 이-편한세상,청담2차 이-편한세상,1,아파트,1,41,2005-12-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120060134,1168010400100150021,서울특별시,강남구,청담동,15-21,서울특별시 강남구 청담동 15-21,청담2차 이-편한세상,청담2차이-편한세상(205동),청담2차 이-편한세상,청담2차 이-편한세상,1,아파트,1,41,2006-12-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120087970,1168010400100440021,서울특별시,강남구,청담동,44-21,서울특별시 강남구 청담동 44-21,청담3차 e-편한세상 301동,청담3차이-편한세상(301동),청담3차 e-편한세상 301동,청담3차 e-편한세상 301동,1,아파트,1,49,2007-11-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120135475,1168010400100280020,서울특별시,강남구,청담동,28-20,서울특별시 강남구 청담동 28-20,청담4차 e편한세상,청담4차이-편한세상,청담4차 e편한세상,청담4차 e편한세상,1,아파트,2,94,2011-02-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100448483,1168010400101210014,서울특별시,강남구,청담동,121-14,서울특별시 강남구 청담동 121-14,청담8차 상지리츠빌,청담8차상지리츠빌,청담8차 상지리츠빌,청담8차 상지리츠빌,1,아파트,2,18,2003-11-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100080415,1168010400100460005,서울특별시,강남구,청담동,46-5,서울특별시 강남구 청담동 46-5,청담그랑빌,청담그랑빌,청담그랑빌,청담그랑빌,1,아파트,1,19,2004-11-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120021306,1168010400101010001,서울특별시,강남구,청담동,101-1,서울특별시 강남구 청담동 101-1,청담대우로얄카운티6차,청담대우로얄카운티6차,청담대우로얄카운티6차,청담대우로얄카운티6차,1,아파트,1,12,2005-09-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100256467,1168010400101100013,서울특별시,강남구,청담동,110-13,서울특별시 강남구 청담동 110-13,청담대우멤버스카운티10차,청담대우멤버스카운티10차,청담대우멤버스카운티10차,청담대우멤버스카운티10차,1,아파트,1,15,2004-05-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100256480,1168010400101220015,서울특별시,강남구,청담동,122-15,서울특별시 강남구 청담동 122-15,청담대우멤버스카운티11차,청담대우멤버스카운티11차,청담대우멤버스카운티11차,청담대우멤버스카운티11차,1,아파트,1,18,2004-04-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100256528,1168010400101100011,서울특별시,강남구,청담동,110-11,서울특별시 강남구 청담동 110-11,청담대우멤버스카운티12차,청담대우멤버스카운티12차,청담대우멤버스카운티12차,청담대우멤버스카운티12차,1,아파트,1,16,2004-12-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100256458,1168010400101100004,서울특별시,강남구,청담동,110-4,서울특별시 강남구 청담동 110-4,청담대우멤버스카운티6차,청담대우멤버스카운티6차,청담대우멤버스카운티6차,청담대우멤버스카운티6차,1,아파트,2,19,2004-04-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100256457,1168010400101100003,서울특별시,강남구,청담동,110-3,서울특별시 강남구 청담동 110-3,청담대우멤버스카운티7차,청담대우멤버스카운티7차,청담대우멤버스카운티7차,청담대우멤버스카운티7차,1,아파트,2,19,2004-04-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100256455,1168010400101100000,서울특별시,강남구,청담동,110,서울특별시 강남구 청담동 110,청담대우멤버스카운티8차,청담대우멤버스카운티8차,청담대우멤버스카운티8차,청담대우멤버스카운티8차,1,아파트,1,10,2004-07-03,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100256479,1168010400101100007,서울특별시,강남구,청담동,110-7,서울특별시 강남구 청담동 110-7,청담대우멤버스카운티9차,청담대우멤버스카운티9차,청담대우멤버스카운티9차,청담대우멤버스카운티9차,1,아파트,1,10,2004-04-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100053520,1168010400100500005,서울특별시,강남구,청담동,50-5,서울특별시 강남구 청담동 50-5,청담대우유로카운티,대우유로카운티,청담대우유로카운티,청담대우유로카운티,1,아파트,4,196,2004-04-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120099131,1168010400100890012,서울특별시,강남구,청담동,89-12,서울특별시 강남구 청담동 89-12,청담동 마크노빌,청담동마크노빌,청담동 마크노빌,청담동 마크노빌,1,아파트,1,12,2008-06-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100053196,1168010400101410006,서울특별시,강남구,청담동,141-6,서울특별시 강남구 청담동 141-6,청담동 빌라,신동아빌라트,청담동 빌라,청담동 빌라,1,아파트,1,18,1995-07-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001192,1168010400100330000,서울특별시,강남구,청담동,33,서울특별시 강남구 청담동 33,청담동 삼성1차 아파트 101동,청담동삼성1차(101동),청담동 삼성1차 아파트 101동,청담동 삼성1차 아파트 101동,1,아파트,1,158,1997-12-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120286225,1168010400101340000,서울특별시,강남구,청담동,134,서울특별시 강남구 청담동 134,청담래미안로이뷰,래미안청담로이뷰,청담래미안로이뷰,청담래미안로이뷰,1,아파트,1,177,1992-01-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120357663,1168010400100670001,서울특별시,강남구,청담동,67-1,서울특별시 강남구 청담동 67-1,청담린든그로브,청담린든그로브,청담린든그로브,청담린든그로브,1,아파트,5,114,2017-08-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001259,1168010400101410001,서울특별시,강남구,청담동,141-1,서울특별시 강남구 청담동 141-1,청담매스터빌,청담매스터빌,청담매스터빌,청담매스터빌,1,아파트,1,19,1994-09-06,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100440215,1168010400101250000,서울특별시,강남구,청담동,125,서울특별시 강남구 청담동 125,청담범신칼릭스빌,범신칼릭스빌,청담범신칼릭스빌,청담범신칼릭스빌,1,아파트,1,18,2005-12-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120066777,1168010400101090016,서울특별시,강남구,청담동,109-16,서울특별시 강남구 청담동 109-16,청담범신칼릭스빌2차,청담범신칼릭스빌2차,청담범신칼릭스빌2차,청담범신칼릭스빌2차,1,아파트,1,18,2007-05-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120396274,1168010400101140009,서울특별시,강남구,청담동,114-9,서울특별시 강남구 청담동 114-9,청담브르넨,BRUNNEN청담,청담브르넨,청담브르넨,1,아파트,1,8,2019-10-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001234,1168010400100430000,서울특별시,강남구,청담동,43,서울특별시 강남구 청담동 43,청담우방아파트 제101동,청담우방아파트,청담우방아파트 제101동,청담우방아파트 제101동,1,아파트,1,100,1999-10-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120145451,1168010400101340038,서울특별시,강남구,청담동,134-38,서울특별시 강남구 청담동 134-38,청담자이아파트,청담자이,청담자이아파트,청담자이아파트,1,아파트,5,708,2011-10-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120126772,1168010400101020001,서울특별시,강남구,청담동,102-1,서울특별시 강남구 청담동 102-1,청담파라곤2 1단지,청담파라곤Ⅱ1단지,청담파라곤2 1단지,청담파라곤2 1단지,1,아파트,1,18,2010-04-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120126770,1168010400101020013,서울특별시,강남구,청담동,102-13,서울특별시 강남구 청담동 102-13,청담파라곤2 2단지,청담파라곤Ⅱ2단지,청담파라곤2 2단지,청담파라곤2 2단지,1,아파트,2,17,2010-04-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100053204,1168010400100460012,서울특별시,강남구,청담동,46-12,서울특별시 강남구 청담동 46-12,청담파크빌,청담파크빌,청담파크빌,청담파크빌,1,아파트,1,10,2004-01-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001218,1168010400100590016,서울특별시,강남구,청담동,59-16,서울특별시 강남구 청담동 59-16,청담포레,청담포레,청담포레,청담포레,1,아파트,1,11,2000-09-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001239,1168010400101270031,서울특별시,강남구,청담동,127-31,서울특별시 강남구 청담동 127-31,청담현대3차아파트104동,청담현대3차아파트,청담현대3차아파트,청담현대3차아파트104동,1,아파트,4,317,1999-06-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001221,1168010400101130000,서울특별시,강남구,청담동,113,서울특별시 강남구 청담동 113,청담힐,청담힐(에이동)진도(비동),청담힐,청담힐,1,아파트,2,30,1997-04-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120055206,1168010400100940003,서울특별시,강남구,청담동,94-3,서울특별시 강남구 청담동 94-3,퍼즐하우스,퍼즐하우스,퍼즐하우스,퍼즐하우스,1,아파트,1,15,2006-08-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001263,1168010400100350047,서울특별시,강남구,청담동,35-47,서울특별시 강남구 청담동 35-47,한신오페라하우스,한신오페라하우스,한신오페라하우스,한신오페라하우스,1,아파트,2,63,2003-11-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680120011814,1168010400100350048,서울특별시,강남구,청담동,35-48,서울특별시 강남구 청담동 35-48,한신오페라하우스2차,한신오페라하우스2차,한신오페라하우스2차,한신오페라하우스2차,1,아파트,1,42,2005-11-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001245,1168010400100430001,서울특별시,강남구,청담동,43-1,서울특별시 강남구 청담동 43-1,현대빌라(43-1),현대빌라(43-1),,,1,아파트,1,19,1992-06-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11680100001243,1168010400100750001,서울특별시,강남구,청담동,75-1,서울특별시 강남구 청담동 75-1,현대아파트 102동,현대아파트(75-1),현대아파트,현대아파트 102동,1,아파트,2,96,1983-12-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
