단지고유번호,필지고유번호,시도,시군구,일반구,읍면동,지번,주소,대표단지명,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류코드,단지종류명,동수,세대수,사용승인일,원천데이터
28200100050978,2820010200102810002,인천광역시,남동구,,간석동,281-2,인천광역시 남동구 간석동 281-2,우성늘푸른아파트,우성늘푸른,우성늘푸른아파트,우성늘푸른아파트,1,아파트,2,38,2003-12-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008992,2820010200102920001,인천광역시,남동구,,간석동,292-1,인천광역시 남동구 간석동 292-1,은하,은하,,,1,아파트,2,55,1985-03-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008983,2820010200102930001,인천광역시,남동구,,간석동,293-1,인천광역시 남동구 간석동 293-1,삼우아파트,삼우,,삼우아파트,1,아파트,2,60,1986-12-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008982,2820010200102930002,인천광역시,남동구,,간석동,293-2,인천광역시 남동구 간석동 293-2,삼용아파트,삼용,삼용아파트,삼용아파트,1,아파트,1,75,1987-08-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120402488,2820010200103130001,인천광역시,남동구,,간석동,313-1,인천광역시 남동구 간석동 313-1,라온 휴,라온휴,라온 휴,,1,아파트,1,124,2020-05-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009006,2820010200103130003,인천광역시,남동구,,간석동,313-3,인천광역시 남동구 간석동 313-3,형진프라자,형진프라자,형진프라자,형진프라자,1,아파트,1,90,1996-03-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120335185,2820010200103150005,인천광역시,남동구,,간석동,315-5,인천광역시 남동구 간석동 315-5,간석 트인자리애,간석트인자리애,간석 트인자리애,간석 트인자리애,1,아파트,1,30,2016-04-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120354287,2820010200103160003,인천광역시,남동구,,간석동,316-3,인천광역시 남동구 간석동 316-3,센트라움,센트라움,센트라움,센트라움,1,아파트,1,56,2017-06-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120384221,2820010200103180001,인천광역시,남동구,,간석동,318-1,인천광역시 남동구 간석동 318-1,세인트원,세인트원,세인트원,세인트원,1,아파트,1,28,2019-01-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120365947,2820010200103830017,인천광역시,남동구,,간석동,383-17,인천광역시 남동구 간석동 383-17,해냄스토리아파트2,해냄스토리아파트2,해냄스토리아파트2,해냄스토리아파트2,1,아파트,1,28,2018-05-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120365948,2820010200103830018,인천광역시,남동구,,간석동,383-18,인천광역시 남동구 간석동 383-18,해냄스토리아파트1,해냄스토리아파트1,해냄스토리아파트1,해냄스토리아파트1,1,아파트,1,28,2018-05-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008981,2820010200103840003,인천광역시,남동구,,간석동,384-3,인천광역시 남동구 간석동 384-3,복음,복음,,,1,아파트,1,60,1983-03-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009001,2820010200103870000,인천광역시,남동구,,간석동,387,인천광역시 남동구 간석동 387,한국주택,한국(신),한국주택,한국주택,1,아파트,1,132,1989-11-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120000107,2820010200103930001,인천광역시,남동구,,간석동,393-1,인천광역시 남동구 간석동 393-1,한국아파트,한국(구),,한국아파트,1,아파트,2,144,1988-06-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100256543,2820010200104070000,인천광역시,남동구,,간석동,407,인천광역시 남동구 간석동 407,다정한마을 서해아파트,다정한마을서해그랑블,다정한마을 서해아파트,다정한마을 서해아파트,1,아파트,2,270,2004-08-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100218818,2820010200104150000,인천광역시,남동구,,간석동,415,인천광역시 남동구 간석동 415,신태양,신태양,,,1,아파트,2,90,1987-05-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008973,2820010200104950005,인천광역시,남동구,,간석동,495-5,인천광역시 남동구 간석동 495-5,금호아파트,금호,,금호아파트,1,아파트,5,630,1987-09-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008972,2820010200105010000,인천광역시,남동구,,간석동,501,인천광역시 남동구 간석동 501,극동아파트,극동,,극동아파트,1,아파트,8,760,1989-05-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120340133,2820010200105170001,인천광역시,남동구,,간석동,517-1,인천광역시 남동구 간석동 517-1,삼마 TOP-Class,삼마TOP-Class(간석탑클래스),삼마 TOP-Class,삼마 TOP-Class,1,아파트,1,90,2016-07-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009003,2820010200105190004,인천광역시,남동구,,간석동,519-4,인천광역시 남동구 간석동 519-4,한진아파트,한진,,한진아파트,1,아파트,6,600,1980-11-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008997,2820010200105850000,인천광역시,남동구,,간석동,585,인천광역시 남동구 간석동 585,청실아파트,청실,,청실아파트,1,아파트,3,100,1984-12-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008970,2820010200106060013,인천광역시,남동구,,간석동,606-13,인천광역시 남동구 간석동 606-13,광명아파트,광명(606-13),광명아파트,광명아파트,1,아파트,1,70,1985-09-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008990,2820010200106090000,인천광역시,남동구,,간석동,609,인천광역시 남동구 간석동 609,간석2차 우성아파트,우성2,간석2차 우성아파트,간석2차 우성아파트,1,아파트,2,108,1992-07-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100448876,2820010200106110008,인천광역시,남동구,,간석동,611-8,인천광역시 남동구 간석동 611-8,성호아파트,성호,성호아파트,성호아파트,1,아파트,1,18,1992-04-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100448877,2820010200106120003,인천광역시,남동구,,간석동,612-3,인천광역시 남동구 간석동 612-3,정은아파트,정은,정은아파트,정은아파트,1,아파트,1,18,2004-01-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120386268,2820010200106160006,인천광역시,남동구,,간석동,616-6,인천광역시 남동구 간석동 616-6,간석한신더휴,간석한신더휴,간석한신더휴,간석한신더휴,1,아파트,9,643,2019-01-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120072057,2820010200106160007,인천광역시,남동구,,간석동,616-7,인천광역시 남동구 간석동 616-7,간석 신동아 파밀리에 명품아파트,간석신동아파밀리에명품,간석 신동아 파밀리에 명품아파트,간석 신동아 파밀리에 명품아파트,1,아파트,5,715,2007-08-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009004,2820010200106160013,인천광역시,남동구,,간석동,616-13,인천광역시 남동구 간석동 616-13,현광아파트,현광,현광아파트,현광아파트,1,아파트,3,240,1990-05-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008988,2820010200106170031,인천광역시,남동구,,간석동,617-31,인천광역시 남동구 간석동 617-31,영남아파트,영남,,영남아파트,1,아파트,3,282,1988-10-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009000,2820010200107740008,인천광역시,남동구,,간석동,774-8,인천광역시 남동구 간석동 774-8,팬더아파트,팬더,팬더아파트,팬더아파트,1,아파트,4,294,1988-06-03,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009005,2820010200108930000,인천광역시,남동구,,간석동,893,인천광역시 남동구 간석동 893,현대아파트,현대(893-0),,현대아파트,1,아파트,6,390,1991-08-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008989,2820010200108930001,인천광역시,남동구,,간석동,893-1,인천광역시 남동구 간석동 893-1,우성아파트,우성,,우성아파트,1,아파트,11,1050,1990-07-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008971,2820010200108940001,인천광역시,남동구,,간석동,894-1,인천광역시 남동구 간석동 894-1,광명아파트,광명(894-1),,광명아파트,1,아파트,3,192,1989-05-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100052363,2820010200109000153,인천광역시,남동구,,간석동,900-153,인천광역시 남동구 간석동 900-153,현대홈타운,현대홈타운(900-153),현대홈타운,현대홈타운,1,아파트,9,649,2003-04-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008974,2820010200109080000,인천광역시,남동구,,간석동,908,인천광역시 남동구 간석동 908,덕산상가아파트,한화덕산(간석덕산),덕산상가아파트,덕산상가아파트,1,아파트,1,62,1995-06-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100218821,2820010200109090004,인천광역시,남동구,,간석동,909-4,인천광역시 남동구 간석동 909-4,파라다이스 아파트 101동,파라다이스101동,파라다이스 아파트 101동,파라다이스 아파트 101동,1,아파트,1,19,2004-02-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100218822,2820010200109090007,인천광역시,남동구,,간석동,909-7,인천광역시 남동구 간석동 909-7,파라다이스 아파트 102동,파라다이스102동,파라다이스 아파트 102동,파라다이스 아파트 102동,1,아파트,1,19,2004-02-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008979,2820010200109170002,인천광역시,남동구,,간석동,917-2,인천광역시 남동구 간석동 917-2,대우자동차(주)직장주택조합APT,두진,대우자동차(주)직장주택조합APT,대우자동차(주)직장주택조합APT,1,아파트,1,354,1994-12-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008999,2820010200109180005,인천광역시,남동구,,간석동,918-5,인천광역시 남동구 간석동 918-5,간석태화아파트,"태화아파트101동,102동,103동,105동",간석태화아파트,태화아파트,1,아파트,4,464,1994-10-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100008993,2820010200109340000,인천광역시,남동구,,간석동,934,인천광역시 남동구 간석동 934,이삭아파트,이삭,,이삭아파트,1,아파트,2,180,1999-09-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100053928,2820010200109350000,인천광역시,남동구,,간석동,935,인천광역시 남동구 간석동 935,간석마을 풍림아이원아파트,풍림아이원,간석마을 풍림아이원아파트,간석마을 풍림아이원아파트,1,아파트,8,922,2004-09-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120021545,2820010200109380001,인천광역시,남동구,,간석동,938-1,인천광역시 남동구 간석동 938-1,어울림마을,어울림마을,어울림마을,어울림마을,1,아파트,18,1733,2005-10-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120054444,2820010200109390000,인천광역시,남동구,,간석동,939,인천광역시 남동구 간석동 939,간석동 행복누리움 아파트,간석동행복누리움,간석동 행복누리움 아파트,간석동 행복누리움 아파트,1,아파트,1,84,2006-07-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120090470,2820010200109390001,인천광역시,남동구,,간석동,939-1,인천광역시 남동구 간석동 939-1,간석래미안자이아파트,간석래미안자이,간석래미안자이아파트,간석래미안자이아파트,1,아파트,28,2432,2008-10-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120301622,2820010200109400000,인천광역시,남동구,,간석동,940,인천광역시 남동구 간석동 940,인천간석엘에이치1단지,인천간석휴먼시아1단지,인천간석엘에이치1단지,인천간석엘에이치1단지,1,아파트,6,587,2014-10-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120301516,2820010200109410000,인천광역시,남동구,,간석동,941,인천광역시 남동구 간석동 941,인천간석엘에이치2단지,인천간석휴먼시아2단지,인천간석엘에이치2단지,인천간석엘에이치2단지,1,아파트,10,792,2014-10-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100448879,2820010300100010162,인천광역시,남동구,,만수동,1-162,인천광역시 남동구 만수동 1-162,동양주상복합,동양주상복합,,,1,아파트,1,15,2000-02-02,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009035,2820010300100020021,인천광역시,남동구,,만수동,2-21,인천광역시 남동구 만수동 2-21,신한아파트,신한,,신한아파트,1,아파트,2,240,1988-11-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009015,2820010300100030000,인천광역시,남동구,,만수동,3,인천광역시 남동구 만수동 3,공작아파트,공작(3-73),공작아파트,공작아파트,1,아파트,2,114,1989-06-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009047,2820010300100030009,인천광역시,남동구,,만수동,3-9,인천광역시 남동구 만수동 3-9,정광아파트,정광,,정광아파트,1,아파트,2,108,1988-09-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009040,2820010300100050003,인천광역시,남동구,,만수동,5-3,인천광역시 남동구 만수동 5-3,아주아파트,아주(5-3),,아주아파트,1,아파트,2,150,1988-06-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009032,2820010300100050006,인천광역시,남동구,,만수동,5-6,인천광역시 남동구 만수동 5-6,성신아파트,성신(5-373외),성신아파트,성신아파트,1,아파트,8,360,1985-11-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009053,2820010300100050009,인천광역시,남동구,,만수동,5-9,인천광역시 남동구 만수동 5-9,태화아파트및상가,태화상가,태화아파트및상가,태화아파트및상가,1,아파트,1,96,1994-09-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009055,2820010300100050287,인천광역시,남동구,,만수동,5-287,인천광역시 남동구 만수동 5-287,한국공영아파트,한국공영,한국공영아파트,한국공영아파트,1,아파트,4,160,1983-08-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009027,2820010300100050305,인천광역시,남동구,,만수동,5-305,인천광역시 남동구 만수동 5-305,삼부아파트,삼부,,삼부아파트,1,아파트,6,185,1984-06-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009039,2820010300100050318,인천광역시,남동구,,만수동,5-318,인천광역시 남동구 만수동 5-318,아주아파트,아주(5-318),,아주아파트,1,아파트,2,210,1988-04-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009038,2820010300100050320,인천광역시,남동구,,만수동,5-320,인천광역시 남동구 만수동 5-320,아주아파트,아주(5-320),,아주아파트,1,아파트,3,165,1986-09-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009022,2820010300100050326,인천광역시,남동구,,만수동,5-326,인천광역시 남동구 만수동 5-326,대동아파트,대동(5-328),,대동아파트,1,아파트,5,276,1987-11-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009023,2820010300100050397,인천광역시,남동구,,만수동,5-397,인천광역시 남동구 만수동 5-397,대동아파트,대동(5-397),,대동아파트,1,아파트,6,432,1989-10-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009034,2820010300100050426,인천광역시,남동구,,만수동,5-426,인천광역시 남동구 만수동 5-426,신동아아파트,신동아,,신동아아파트,1,아파트,8,750,1990-10-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009036,2820010300100060021,인천광역시,남동구,,만수동,6-21,인천광역시 남동구 만수동 6-21,신한아파트,신한(6-21),,신한아파트,1,아파트,3,132,1991-04-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100050224,2820010300100130000,인천광역시,남동구,,만수동,13,인천광역시 남동구 만수동 13,만수주공아파트,만수주공4단지,,만수주공아파트,1,아파트,20,2220,1987-07-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009060,2820010300100170000,인천광역시,남동구,,만수동,17,인천광역시 남동구 만수동 17,만수주공아파트,만수주공5단지,,만수주공아파트,1,아파트,5,900,1987-09-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100050225,2820010300100200000,인천광역시,남동구,,만수동,20,인천광역시 남동구 만수동 20,만수주공아파트,만수주공6단지,,만수주공아파트,1,아파트,21,800,1986-10-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009048,2820010300100290000,인천광역시,남동구,,만수동,29,인천광역시 남동구 만수동 29,만수주공아파트,만수주공1단지,,만수주공아파트,1,아파트,11,390,1985-10-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100050222,2820010300100290000,인천광역시,남동구,,만수동,29,인천광역시 남동구 만수동 29,만수주공아파트,만수주공2단지,,만수주공아파트,1,아파트,18,1920,1987-07-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100050223,2820010300100460000,인천광역시,남동구,,만수동,46,인천광역시 남동구 만수동 46,만수주공3단지,만수주공3단지,,,1,아파트,12,390,1986-10-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100218824,2820010300104230003,인천광역시,남동구,,만수동,423-3,인천광역시 남동구 만수동 423-3,장수,장수,,,1,아파트,1,19,1999-10-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120054632,2820010300108440001,인천광역시,남동구,,만수동,844-1,인천광역시 남동구 만수동 844-1,대성유니드별빛마을아파트,대성유니드별빛마을,대성유니드별빛마을아파트,대성유니드별빛마을아파트,1,아파트,8,364,2006-09-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100218825,2820010300108440125,인천광역시,남동구,,만수동,844-125,인천광역시 남동구 만수동 844-125,포스트산호마을,산호(844-125),포스트산호마을,포스트산호마을,1,아파트,2,135,2004-07-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009042,2820010300108480000,인천광역시,남동구,,만수동,848,인천광역시 남동구 만수동 848,영풍아파트(1차),영풍(848),영풍아파트(1차),영풍아파트(1차),1,아파트,2,132,1997-09-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100050226,2820010300108490000,인천광역시,남동구,,만수동,849,인천광역시 남동구 만수동 849,영풍아파트(2차),영풍(849),영풍아파트(2차),영풍아파트(2차),1,아파트,2,168,1998-05-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009045,2820010300108590002,인천광역시,남동구,,만수동,859-2,인천광역시 남동구 만수동 859-2,이성아파트,이성,이성아파트,이성아파트,1,아파트,1,25,1986-10-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100256471,2820010300108690000,인천광역시,남동구,,만수동,869,인천광역시 남동구 만수동 869,인평스페스힐햇님마을아파트,인평스페스힐햇님마을,인평스페스힐햇님마을아파트,인평스페스힐햇님마을아파트,1,아파트,1,64,2005-01-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120107119,2820010300108690021,인천광역시,남동구,,만수동,869-21,인천광역시 남동구 만수동 869-21,삼익플라주아파트,삼익플라주,삼익플라주아파트,삼익플라주아파트,1,아파트,1,69,2008-10-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009041,2820010300108760001,인천광역시,남동구,,만수동,876-1,인천광역시 남동구 만수동 876-1,영종아파트,영종,,영종아파트,1,아파트,2,75,1989-08-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009037,2820010300108810001,인천광역시,남동구,,만수동,881-1,인천광역시 남동구 만수동 881-1,신화아파트,신화,,신화아파트,1,아파트,2,60,1983-10-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120453463,2820010300108890000,인천광역시,남동구,,만수동,889,인천광역시 남동구 만수동 889,만수동 청울림,만수동청울림,만수동 청울림,,1,아파트,1,113,2024-11-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200112118275,2820010300108980039,인천광역시,남동구,,만수동,898-39,인천광역시 남동구 만수동 898-39,휴먼테크빌(2동),휴먼테크빌(2동),,,1,아파트,1,9,2002-10-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120054633,2820010300109000017,인천광역시,남동구,,만수동,900-17,인천광역시 남동구 만수동 900-17,고운웰리움,고운웰리움,고운웰리움,고운웰리움,1,아파트,1,101,2006-08-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009025,2820010300109010026,인천광역시,남동구,,만수동,901-26,인천광역시 남동구 만수동 901-26,미림,미림,,,1,아파트,1,30,1988-03-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009029,2820010300109020000,인천광역시,남동구,,만수동,902,인천광역시 남동구 만수동 902,삼용아파트,삼용,,삼용아파트,1,아파트,2,144,1988-09-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009024,2820010300109040018,인천광역시,남동구,,만수동,904-18,인천광역시 남동구 만수동 904-18,동남아파트,동남,,동남아파트,1,아파트,3,110,1984-12-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009058,2820010300109050000,인천광역시,남동구,,만수동,905,인천광역시 남동구 만수동 905,효성아파트,효성상아,효성아파트,효성아파트,1,아파트,7,720,1985-06-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009056,2820010300109170001,인천광역시,남동구,,만수동,917-1,인천광역시 남동구 만수동 917-1,현광아파트,현광,,현광아파트,1,아파트,2,90,1988-07-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009017,2820010300109220013,인천광역시,남동구,,만수동,922-13,인천광역시 남동구 만수동 922-13,금원,금원,,,1,아파트,2,79,1985-06-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100448880,2820010300109230001,인천광역시,남동구,,만수동,923-1,인천광역시 남동구 만수동 923-1,신한(923-1),신한(923-1),,,1,아파트,1,40,1988-05-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100052533,2820010300109250008,인천광역시,남동구,,만수동,925-8,인천광역시 남동구 만수동 925-8,이화골드아파트102동,이화골드,이화골드아파트102동,이화골드아파트101동,1,아파트,2,32,2003-05-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100052462,2820010300109270001,인천광역시,남동구,,만수동,927-1,인천광역시 남동구 만수동 927-1,은성프레미오101동,은성프레미오101동,,,1,아파트,1,18,2003-08-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120032075,2820010300109270003,인천광역시,남동구,,만수동,927-3,인천광역시 남동구 만수동 927-3,은성프레미오102동,은성프레미오102동,,,1,아파트,1,18,2003-08-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100052463,2820010300109270005,인천광역시,남동구,,만수동,927-5,인천광역시 남동구 만수동 927-5,정은홈타운아파트,정은홈타운,정은홈타운아파트,정은홈타운아파트,1,아파트,1,16,2003-04-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009059,2820010300109270013,인천광역시,남동구,,만수동,927-13,인천광역시 남동구 만수동 927-13,삼일아파트,삼일,,삼일아파트,1,아파트,1,30,1985-02-06,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009031,2820010300109660000,인천광역시,남동구,,만수동,966,인천광역시 남동구 만수동 966,삼환아파트,삼환2단지,,삼환아파트,1,아파트,5,660,1990-10-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009028,2820010300109680001,인천광역시,남동구,,만수동,968-1,인천광역시 남동구 만수동 968-1,삼성,삼성,,,1,아파트,1,48,1984-04-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100050219,2820010300109830001,인천광역시,남동구,,만수동,983-1,인천광역시 남동구 만수동 983-1,삼환아파트,삼환1단지,,삼환아파트,1,아파트,6,660,1989-10-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009061,2820010300110050000,인천광역시,남동구,,만수동,1005,인천광역시 남동구 만수동 1005,만수주공아파트,주공8단지,만수주공아파트,만수주공아파트,1,아파트,8,1440,1989-10-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100218827,2820010300110050000,인천광역시,남동구,,만수동,1005,인천광역시 남동구 만수동 1005,만수주공아파트,만수주공아파트7단지,만수주공아파트,만수주공아파트,1,아파트,9,1466,1989-10-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009033,2820010300110140000,인천광역시,남동구,,만수동,1014,인천광역시 남동구 만수동 1014,남동아파트,남동아파트,,남동아파트,1,아파트,6,770,1992-10-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009021,2820010300110180000,인천광역시,남동구,,만수동,1018,인천광역시 남동구 만수동 1018,대동아파트,대동,대동아파트,대동아파트,1,아파트,5,560,1992-04-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009052,2820010300110360000,인천광역시,남동구,,만수동,1036,인천광역시 남동구 만수동 1036,진흥아파트,진흥(1036),진흥아파트,진흥아파트,1,아파트,5,300,1991-10-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009057,2820010300110370000,인천광역시,남동구,,만수동,1037,인천광역시 남동구 만수동 1037,현대아파트,현대,,현대아파트,1,아파트,5,560,1992-10-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009030,2820010300110380000,인천광역시,남동구,,만수동,1038,인천광역시 남동구 만수동 1038,삼익아파트,삼익세라믹,,삼익아파트,1,아파트,3,256,1992-08-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009016,2820010300110420000,인천광역시,남동구,,만수동,1042,인천광역시 남동구 만수동 1042,광명아파트,광명아파트,,광명아파트,1,아파트,6,870,1991-11-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009049,2820010300110430000,인천광역시,남동구,,만수동,1043,인천광역시 남동구 만수동 1043,만수9단지 공공임대아파트,만수주공10단지,,만수9단지 공공임대아파트,1,아파트,3,420,1994-05-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200120149653,2820010300110430000,인천광역시,남동구,,만수동,1043,인천광역시 남동구 만수동 1043,만수9단지 공공임대아파트,만수9단지공공임대,,만수9단지 공공임대아파트,1,아파트,5,630,1994-05-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009019,2820010300110440000,인천광역시,남동구,,만수동,1044,인천광역시 남동구 만수동 1044,만수뉴서울아파트,만수뉴서울아파트,만수뉴서울아파트,만수뉴서울아파트,1,아파트,6,1234,1992-07-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009054,2820010300110450000,인천광역시,남동구,,만수동,1045,인천광역시 남동구 만수동 1045,한국아파트,한국,한국아파트,한국아파트,1,아파트,4,608,1992-04-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009018,2820010300110480000,인천광역시,남동구,,만수동,1048,인천광역시 남동구 만수동 1048,금호타운,금호타운,,금호타운,1,아파트,5,414,1992-10-05,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009020,2820010300110490000,인천광역시,남동구,,만수동,1049,인천광역시 남동구 만수동 1049,담방마을아파트,담방마을,,담방마을아파트,1,아파트,9,1100,1994-05-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009014,2820010300110790002,인천광역시,남동구,,만수동,1079-2,인천광역시 남동구 만수동 1079-2,공작아파트,공작아파트,,공작아파트,1,아파트,3,99,1988-11-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009044,2820010300110850007,인천광역시,남동구,,만수동,1085-7,인천광역시 남동구 만수동 1085-7,이삭아파트 201동,이삭(1085-7)201동,이삭아파트 201동,이삭아파트 201동,1,아파트,1,48,1999-08-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009043,2820010300110860001,인천광역시,남동구,,만수동,1086-1,인천광역시 남동구 만수동 1086-1,이삭아파트,이삭(1086-1),이삭아파트,이삭아파트,1,아파트,5,299,2000-05-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28200100009050,2820010300111130000,인천광역시,남동구,,만수동,1113,인천광역시 남동구 만수동 1113,만수11단지주공아파트,주공11단지,만수11단지주공아파트,만수11단지주공아파트,1,아파트,11,902,1997-11-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
